[2024-06-18T11:28:10.616+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-18T11:28:10.631+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-18T11:27:23.800838+00:00 [queued]>
[2024-06-18T11:28:10.638+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-18T11:27:23.800838+00:00 [queued]>
[2024-06-18T11:28:10.638+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-18T11:28:10.647+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): consume_and_load_pitStopsDim> on 2024-06-18 11:27:23.800838+00:00
[2024-06-18T11:28:10.652+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=4661) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-18T11:28:10.653+0000] {standard_task_runner.py:63} INFO - Started process 4669 to run task
[2024-06-18T11:28:10.654+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'f1_data_pipeline_kafka_consumeAndLoad', 'consume_and_load_pitStopsDim', 'manual__2024-06-18T11:27:23.800838+00:00', '--job-id', '213', '--raw', '--subdir', 'DAGS_FOLDER/ergast_kafka_consume_and_load.py', '--cfg-path', '/tmp/tmpt3jc9ii1']
[2024-06-18T11:28:10.655+0000] {standard_task_runner.py:91} INFO - Job 213: Subtask consume_and_load_pitStopsDim
[2024-06-18T11:28:10.690+0000] {task_command.py:426} INFO - Running <TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-18T11:27:23.800838+00:00 [running]> on host 85d13f87db98
[2024-06-18T11:28:10.753+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='f1_data_pipeline_kafka_consumeAndLoad' AIRFLOW_CTX_TASK_ID='consume_and_load_pitStopsDim' AIRFLOW_CTX_EXECUTION_DATE='2024-06-18T11:27:23.800838+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-06-18T11:27:23.800838+00:00'
[2024-06-18T11:28:10.754+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-18T11:28:10.757+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connecting> [IPv4 ('172.23.0.6', 9092)]>: connecting to kafka:9092 [('172.23.0.6', 9092) IPv4]
[2024-06-18T11:28:10.758+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-06-18T11:28:10.758+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connecting> [IPv4 ('172.23.0.6', 9092)]>: Connection complete.
[2024-06-18T11:28:10.860+0000] {conn.py:1019} INFO - Broker version identified as 2.6.0
[2024-06-18T11:28:10.860+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 6, 0) to skip auto check_version requests on startup
[2024-06-18T11:28:10.861+0000] {consumer.py:122} WARNING - group_id is None: disabling auto-commit.
[2024-06-18T11:28:10.862+0000] {subscription_state.py:167} INFO - Updating subscribed topics to: ('f1_data_topic_pitStops',)
[2024-06-18T11:28:10.863+0000] {crypto.py:82} WARNING - empty cryptography key - values will not be stored encrypted.
[2024-06-18T11:28:10.863+0000] {base.py:84} INFO - Using connection ID 'sourcedb_connection' for task execution.
[2024-06-18T11:28:10.904+0000] {subscription_state.py:253} INFO - Updated partition assignment: [('f1_data_topic_pitStops', 0)]
[2024-06-18T11:28:10.905+0000] {conn.py:362} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('172.23.0.6', 9092)]>: connecting to kafka:9092 [('172.23.0.6', 9092) IPv4]
[2024-06-18T11:28:10.906+0000] {conn.py:393} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('172.23.0.6', 9092)]>: Connection complete.
[2024-06-18T11:28:10.906+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connected> [IPv4 ('172.23.0.6', 9092)]>: Closing connection. 
[2024-06-18T11:28:11.016+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '1', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '18:05:33', 'duration': None}
[2024-06-18T11:28:11.623+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'norris', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '15:41:37', 'duration': None}
[2024-06-18T11:28:11.624+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'max_verstappen', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:43:44', 'duration': None}
[2024-06-18T11:28:11.626+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'perez', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:03', 'duration': None}
[2024-06-18T11:28:11.628+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:21', 'duration': None}
[2024-06-18T11:28:11.629+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'russell', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:25', 'duration': None}
[2024-06-18T11:28:11.630+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:41', 'duration': None}
[2024-06-18T11:28:11.632+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'ocon', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:48', 'duration': None}
[2024-06-18T11:28:11.633+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'tsunoda', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:54', 'duration': None}
[2024-06-18T11:28:11.635+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '5', 'driverId': 'albon', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:57', 'duration': None}
[2024-06-18T11:28:11.636+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'albon', 'stop': 1, 'lap_pitstops': 10, 'time_pitstops': '16:19:16', 'duration': None}
[2024-06-18T11:28:11.638+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:48', 'duration': None}
[2024-06-18T11:28:11.640+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:52', 'duration': None}
[2024-06-18T11:28:11.641+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:55', 'duration': None}
[2024-06-18T11:28:11.643+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '16:22:21', 'duration': None}
[2024-06-18T11:28:11.644+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '16:22:22', 'duration': None}
[2024-06-18T11:28:11.645+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'perez', 'stop': 1, 'lap_pitstops': 17, 'time_pitstops': '16:29:57', 'duration': None}
[2024-06-18T11:28:11.647+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 19, 'time_pitstops': '16:32:56', 'duration': None}
[2024-06-18T11:28:11.648+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:08', 'duration': None}
[2024-06-18T11:28:11.650+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:11', 'duration': None}
[2024-06-18T11:28:11.651+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:18', 'duration': None}
[2024-06-18T11:28:11.653+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 23, 'time_pitstops': '16:39:17', 'duration': None}
[2024-06-18T11:28:11.654+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'russell', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '16:41:18', 'duration': None}
[2024-06-18T11:28:11.656+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 26, 'time_pitstops': '16:44:23', 'duration': None}
[2024-06-18T11:28:11.657+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '16:45:31', 'duration': None}
[2024-06-18T11:28:11.659+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '16:45:33', 'duration': None}
[2024-06-18T11:28:11.661+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'perez', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:47:40', 'duration': None}
[2024-06-18T11:28:11.662+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:47:44', 'duration': None}
[2024-06-18T11:28:11.663+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:48:01', 'duration': None}
[2024-06-18T11:28:11.665+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:48:05', 'duration': None}
[2024-06-18T11:28:11.666+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:13', 'duration': None}
[2024-06-18T11:28:11.668+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'stroll', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:15', 'duration': None}
[2024-06-18T11:28:11.669+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'kevin_magnussen', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:47', 'duration': None}
[2024-06-18T11:28:11.671+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'norris', 'stop': 1, 'lap_pitstops': 29, 'time_pitstops': '16:49:15', 'duration': None}
[2024-06-18T11:28:11.673+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'bottas', 'stop': 2, 'lap_pitstops': 29, 'time_pitstops': '16:50:34', 'duration': None}
[2024-06-18T11:28:11.674+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'kevin_magnussen', 'stop': 3, 'lap_pitstops': 31, 'time_pitstops': '16:54:36', 'duration': None}
[2024-06-18T11:28:11.676+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'piastri', 'stop': 2, 'lap_pitstops': 40, 'time_pitstops': '17:08:34', 'duration': None}
[2024-06-18T11:28:11.677+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '6', 'driverId': 'albon', 'stop': 2, 'lap_pitstops': 53, 'time_pitstops': '17:29:03', 'duration': None}
[2024-06-18T11:28:11.679+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 7, 'time_pitstops': '15:13:08', 'duration': None}
[2024-06-18T11:28:11.680+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'albon', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:25', 'duration': None}
[2024-06-18T11:28:11.682+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:26', 'duration': None}
[2024-06-18T11:28:11.683+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:28', 'duration': None}
[2024-06-18T11:28:11.684+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'albon', 'stop': 2, 'lap_pitstops': 9, 'time_pitstops': '15:17:08', 'duration': None}
[2024-06-18T11:28:11.686+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:18:29', 'duration': None}
[2024-06-18T11:28:11.688+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '15:19:49', 'duration': None}
[2024-06-18T11:28:11.690+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 13, 'time_pitstops': '15:21:11', 'duration': None}
[2024-06-18T11:28:11.691+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'russell', 'stop': 1, 'lap_pitstops': 21, 'time_pitstops': '15:31:57', 'duration': None}
[2024-06-18T11:28:11.693+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'norris', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '15:33:08', 'duration': None}
[2024-06-18T11:28:11.696+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 23, 'time_pitstops': '15:34:37', 'duration': None}
[2024-06-18T11:28:11.698+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '15:35:46', 'duration': None}
[2024-06-18T11:28:11.699+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'albon', 'stop': 3, 'lap_pitstops': 23, 'time_pitstops': '15:36:52', 'duration': None}
[2024-06-18T11:28:11.701+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '15:37:15', 'duration': None}
[2024-06-18T11:28:11.703+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '15:37:56', 'duration': None}
[2024-06-18T11:28:11.704+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '15:40:03', 'duration': None}
[2024-06-18T11:28:11.706+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '15:40:14', 'duration': None}
[2024-06-18T11:28:11.708+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'albon', 'stop': 4, 'lap_pitstops': 28, 'time_pitstops': '15:44:25', 'duration': None}
[2024-06-18T11:28:11.710+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'gasly', 'stop': 2, 'lap_pitstops': 30, 'time_pitstops': '15:45:06', 'duration': None}
[2024-06-18T11:28:11.711+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 31, 'time_pitstops': '15:46:28', 'duration': None}
[2024-06-18T11:28:11.713+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 33, 'time_pitstops': '15:49:09', 'duration': None}
[2024-06-18T11:28:11.714+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'perez', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:16', 'duration': None}
[2024-06-18T11:28:11.716+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:22', 'duration': None}
[2024-06-18T11:28:11.717+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:36', 'duration': None}
[2024-06-18T11:28:11.719+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 40, 'time_pitstops': '15:59:03', 'duration': None}
[2024-06-18T11:28:11.720+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'russell', 'stop': 2, 'lap_pitstops': 52, 'time_pitstops': '16:14:22', 'duration': None}
[2024-06-18T11:28:11.721+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '7', 'driverId': 'alonso', 'stop': 3, 'lap_pitstops': 59, 'time_pitstops': '16:25:23', 'duration': None}
[2024-06-18T11:28:11.723+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:50', 'duration': 2358.026}
[2024-06-18T11:28:11.724+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:52', 'duration': 2357.645}
[2024-06-18T11:28:11.726+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'norris', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:54', 'duration': 2365.538}
[2024-06-18T11:28:11.727+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'russell', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:56', 'duration': 2369.363}
[2024-06-18T11:28:11.729+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:57', 'duration': 2372.67}
[2024-06-18T11:28:11.730+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:00', 'duration': 2375.369}
[2024-06-18T11:28:11.732+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:02', 'duration': 2377.564}
[2024-06-18T11:28:11.733+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'albon', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:05', 'duration': 2381.39}
[2024-06-18T11:28:11.735+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:07', 'duration': 2381.893}
[2024-06-18T11:28:11.736+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:10', 'duration': 2383.588}
[2024-06-18T11:28:11.737+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:13', 'duration': 2385.823}
[2024-06-18T11:28:11.739+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:15', 'duration': 2389.467}
[2024-06-18T11:28:11.741+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:16', 'duration': 2391.6}
[2024-06-18T11:28:11.742+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:19', 'duration': 2394.053}
[2024-06-18T11:28:11.744+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:27', 'duration': 2327.072}
[2024-06-18T11:28:11.745+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:31', 'duration': 2386.414}
[2024-06-18T11:28:11.747+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'bottas', 'stop': 15, 'lap_pitstops': 2, 'time_pitstops': '16:04:57', 'duration': None}
[2024-06-18T11:28:11.748+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'stroll', 'stop': 42, 'lap_pitstops': 2, 'time_pitstops': '16:41:05', 'duration': None}
[2024-06-18T11:28:11.750+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'stroll', 'stop': 48, 'lap_pitstops': 3, 'time_pitstops': '16:49:27', 'duration': None}
[2024-06-18T11:28:11.751+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'hamilton', 'stop': 51, 'lap_pitstops': 2, 'time_pitstops': '16:52:10', 'duration': None}
[2024-06-18T11:28:11.753+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'max_verstappen', 'stop': 52, 'lap_pitstops': 2, 'time_pitstops': '16:53:26', 'duration': None}
[2024-06-18T11:28:11.754+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'sargeant', 'stop': 57, 'lap_pitstops': 2, 'time_pitstops': '17:01:43', 'duration': None}
[2024-06-18T11:28:11.756+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '8', 'driverId': 'zhou', 'stop': 70, 'lap_pitstops': 2, 'time_pitstops': '17:19:04', 'duration': None}
[2024-06-18T11:28:11.758+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 7, 'time_pitstops': '14:14:25', 'duration': None}
[2024-06-18T11:28:11.759+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '14:22:33', 'duration': None}
[2024-06-18T11:28:11.761+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '14:40:42', 'duration': None}
[2024-06-18T11:28:11.762+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:40:52', 'duration': None}
[2024-06-18T11:28:11.764+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'russell', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:40:52', 'duration': None}
[2024-06-18T11:28:11.765+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:40:53', 'duration': None}
[2024-06-18T11:28:11.767+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:12', 'duration': None}
[2024-06-18T11:28:11.769+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:13', 'duration': None}
[2024-06-18T11:28:11.770+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:47', 'duration': None}
[2024-06-18T11:28:11.773+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'albon', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:54', 'duration': None}
[2024-06-18T11:28:11.775+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:58', 'duration': None}
[2024-06-18T11:28:11.777+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:42:01', 'duration': None}
[2024-06-18T11:28:11.779+0000] {logging_mixin.py:188} INFO - Received Kafka message: {'season': '2024', 'round': '9', 'driverId': 'kevin_magnussen', 'stop': 2, 'lap_pitstops': 25, 'time_pitstops': '14:42:03', 'duration': None}
